text_object,containsMention_category,weekday_category
"he’s more like fox news creating divise as opose to reporting",1,4
"rt i vote izone for worldwide fans choice mamavote izone",1,4
"hehhhhhh what the heck is going on i spelled it right tho?? i even put nostalgia?????? whhaattt?…",1,4
"rt it’s too late to mail your ballot deliver it in person to your clerk or drop it in an official dropbox early voting i…",1,4
"rt hodge subject of formal antisemitism complaint by orthodox jewish labour member via",1,4
"attitudes being the only important part of what you said",1,4
"rt trash show off the chomp",1,4
"this is amazing",1,4
"gmess",1,4
"rt her laugh is too precious <u+fd>",1,4
"here’s a brand new idea for minecraft anime cat girls before you had the gamers playing but if you ad…",1,4
"bruh",1,4
"rt uk scientists have discovered a m high coral reef in the great barrier reef thats taller than the empire state building…",1,4
"rt drake realizing he gotta cut ties with lil wayne",1,4
"harvesting drying curing cannabis marijuana [video]",0,4
"rt mama’s fan choice awards mamavote treasure",1,4
"nele it’s so bright and pretty that it puts the sun to shame",1,4
"rt mama’s fan choice awards mamavote treasure",1,4
"qien me dejó verme asi en prepa thats disgusting and embarassing pero he cambiado??? do i still look like that?? <u+fd><u+fd>",0,4
"nights i dont listen to kpop i just like to see people spar online if you dont wanna be them or join the…",1,4
"do one more but don’t put imposters <u+f>",1,4
"all their dead body will disturb you for your dream lekkitollgatemassacre",1,4
"and thats enough",1,4
"sliced bread <u+fe><u+fd>",0,4
"rt black male rappers are so easily fooled by white people just look at their recording contracts <u+fd>",1,4
"rosemarys baby",1,4
"where is your rapper outreach program ?",1,4
"rt so if abortion is outlawed what’s next? more sex education in school? more affordable and accessible contraceptives? men ge…",1,4
"rt i want to test my venmo anybody needs a starbucks? going to venmo $ to people",1,4
"it’s okay <u+f>",1,4
"rt remembers sitting on the floor of eleven flipping through the pages of <u+fc><u+fd> <u+> listen to episode …",1,4
" i didn’t ask you shit<u+f><u+f><u+f><u+f>",1,4
"do u think filter and positions are siblings",0,4
"morehorny @silentv @theriddler…",1,4
"rt planner ",1,4
"rt nd fave is ep love the london adventure sidney’s carriage jump and the dance sanditon savesanditon…",1,4
"rt find a better manga than one piece i wait",1,4
"the lean finally got to this mf head",0,4
"rt one of the nations largest gunmakers has ramped up production in response to unprecedented demand via h…",1,4
"rt ok but did your otp do that",1,4
"ondnfnf request fridaylivestream",1,4
"rt so i heard plushtrap got announced for fnaf ar ",1,4
"i cant stop please wtf is this",0,4
"rt my hood is not listening to lil wayne anymore",1,4
"rt mama’s fan choice awards mamavote treasure",1,4
"yes the germs don’t care",1,4
"rt failed rino former governor rick snyder of michigan was a disaster with respect to the flint water catastrophe and a…",1,4
"rt latinas are the heart of our communities — and on latina equal pay day we call attention to the fact that they earn only …",1,4
"truth",0,4
"so we’re going into tier on saturday and my mom won’t come to bottomless brunch with me???? the cheek of it",0,4
"waitin for cube to run his mouth nowround <u+f>",1,4
"it’s so many black celebrities that think that way it’s scary",1,4
"rank …",1,4
"rt thick remix out @ midnight <u+fb><u+f><u+ffd><u+d><u+><u+fef>",1,4
"rt yes but i be deadass",1,4
"you know what youre right <u+fd>",1,4
"omg this album and slow <u+f> = <u+f> i said what i said madeinlagos",0,4
"so how y’all doin? ",0,4
"rt this election is about so much more than policy the character of our country is on the ballot and and i will…",1,4
"rt so twitter has decided that its in public interest that people know that muslims have a right to kill millions of people…",1,4
"rt you have my word if i have the honor of serving as your president i will do everything in my power to defeat covid her…",1,4
"rt i vote blackpink for worldwide fans’ choice mamavote blackpink",1,4
"they all look good i love kpop girlies w pink hair",0,4
"lol i would have done it differently",1,4
"im voting for justin bieber for artist of the year at the amas",0,4
"heaney wasn’t really one for lighting a room up but in the current climate that’s somehow what his words are being…",0,4
"new homes released for sale at la maison this desirable area in roseville offers square footage from …",0,4
"…",1,4
"no way this a real tweet lmfaoooooo no way",0,4
"rt my year old grandmother has been eagerly waiting to vote for for months thank you dallas county for allowin…",1,4
"thank you beautiful friend isabella take care",0,4
"rt doyoung passed jaehyun with ig posts in just days <u+fd> jaehyun has ",1,4
"rt the sixers need to trade everything and pair james harden with joel embiid <u+f> that duo + shooters would have teams shook…",1,4
"rt bob from accounting can be sold as a senior level administration official but im supposed to somehow believe that no journa…",1,4
"rt kinda tired of being okay with things im not okay with",1,4
"owen hart and benoit don’t even get acknowledged i bet",1,4
"there are no asterisks for world championships",1,4
"wish my eyes were pretty but i look weird",0,4
"k popers",0,4
"rt twice and m countdown ""i cant stop me"" on youtube <u+db><u+c><u+c><u+ca> eyeswideopen icantstopme",1,4
"susan collins backed down from a fight with private equity now they’re underwriting her reelection via",1,4
"rt “we’re trying to get them to protect us just like they protect everybody else” ",1,4
"ahhh thank you queen i have some extra left over so might just do that <u+fa>",1,4
"rt who’s ready to watch the craft legacy twitter watch party virtual premiere starting now thecraftwatchparty",1,4
"weezy gets no more play on my phone",0,4
"thank you",1,4
"rt wizzy confession i have never played a fire emblem game",1,4
"rt when you gimme those puppy eyes",1,4
"what",0,4
"why cant every city in america stand up for their constitutional rights like philly is? trump you are going down…",0,4
"fantasia grow up u rebel",1,4
"rt hello moots pls help me get this <u+fd> i really want this one <u+fd><u+fd> comments rts likes in days thank you so much…",1,4
"i give this link the highest honor i can bestow a spot in my bookmarks",1,4
"rt this is a prime example of the ignorance and delusion embedded within trump supporters once they realized she was talki…",1,4
"rt no words",1,4
"i love black women",0,4
"don’t he from cameroon",1,4
"exactly year agi",0,4
"rt <u+fa><u+fa>breaking the fbi has an active criminal investigation into the biden family and their business associates that is focu…",1,4
"rt ameliaa somebody will come and lie now that this album is not sweeeet die you’re a hater you have faced soo much hardship that…",1,4
" i’m sorry bebe ilysm",1,4
"that’s gay bean",1,4
"look at his dimple<u+fa>",0,4
"rt omo ginger ft burna boy though <u+f> madeinlagos",1,4
"u are<u+fa>",1,4
"im here to clear your tl",0,4
"tyrion",0,4
"sorry",0,4
"rt my portrait created by stamping the word vote <u+ffa><u+ff> biden bidenharris biden usa<u+ffa><u+ff> american po…",1,4
"rt days let’s bring this home",1,4
"rt <u+fa>give away alert<u+fa> how are we doing today niall nation? just a heads up we will be giving away three tickets to nialls r…",1,4
"rt terrible news for gray wolves and biodiversity",1,4
"yes all in",1,4
"reading my timeline makes me lose brain cells",0,4
"lets say you think that the right perpetrates antisemitism while falsely accusing those on the left okay questi…",0,4
"sees that dude with the rin pfp looks like a cool dude",1,4
"rt lincoln voters in georgia <u+ff><u+d><u+><u+fef> demand your governor secretary of state and attorney general to ensure every vote is…",1,4
"good morning to the one and only park jisung i miss u so much <u+><u+fef>",0,4
"rt just had a great meeting with besides what he’s done so far with criminal reform the platinum plan…",1,4
"yes it’s a complete fiction invented by giuliani the creep that was about to fu…",1,4
"rt y’all gon keep pressuring teachers til it ain’t no mo teachers left all this work no trusting them as the experts such…",1,4
"that’s what i’m saying",1,4
"rt twice hello have a nice day we would request icantstopme by on your station this song is really g…",1,4
"omg cutie",1,4
"rt and he has ties back to trumps casino debt in atlantic city too hes also served on the bank of cyprus…",1,4
"it took you long enough",1,4
"im rooting for you <u+fe><u+ffe>",1,4
"rt how it started how it’s going",1,4
"rt when life start hitting you with everything it got",1,4
"rt are you fucking serious right now?<u+f>",1,4
"rt minnesota has been ordered by a federal appeals court to segregate ballots arriving after the election",1,4
"pink rocky tears up",0,4
"rt dinsdale i heard in the past hour that the beautiful man that was passed away yesterday he edited two dramas i d…",1,4
"rt remember when rihanna",1,4
"rt just now “the mayor is a coward if was any kind of man he’d get off his ass and come down here” walt…",1,4
"love all the creative ideas on here absolutely no one should be out trick or treating",1,4
"rt mama’s fan choice awards mamavote treasure <u+fffc>",1,4
"my family was so annoyed by child me everyday i sat in front of the tv absolutely shredding my lungs singing along…",0,4
"was kushner in his study which is a block away from obamas house thinking of an asp…",1,4
"rt no pumpkin patch no spooky sex no covered strawberries just no nothin",1,4
"hi also my first time",1,4
"rt weezy f baby and the f is for fuck are you doing??",1,4
"the last kingdom",1,4
"rt you have no idea who you are messing with tsedaye makonnen blackarthistory",1,4
"sweet one slaps so hard eii chineke",0,4
"rt if her nails $ send her thousand million hundred dollars",1,4
"y’all gonna stop hurting my feelings",0,4
"trusting the process through the pain <u+ff><u+ffe>",0,4
"once i pass this drug test i’m going to the fucking moon",0,4
"qual",1,4
"gm ishii <u+f>",1,4
"exactly and yesss",1,4
"jjk anime tonight",0,4
"ok yall thus far ive been rly good about not binging? only like times so far since my relapse",0,4
