text_object,containsMention_category,weekday_category
"rt angelic tiny wombat turns into a little monster once he hits puberty <u+f><u+f>",1,2
"i don’t fucking know",0,2
"same",1,2
"rt vote yeson ""so that public schools can continue to offer access to life saving resources and opportunities for our yo…",1,2
"rt there is no limit to this administration’s corruption and self dealing trump compelled the government to patronize his…",1,2
"nooo it’s so cute <u+fa><u+fa>",1,2
"good luck from long island ny",1,2
"really funny memes humor that will make you laugh ",0,2
"rt alexander ravioli are just italian gushers",1,2
"rt maybe because you don’t follow yet sir? i’m your future model for your brand products and the future ones g…",1,2
"carol is back on netflix &lt",0,2
"rt this is a climate emergency and we need african governments and leaders to be on boardclimateemergency",1,2
"stfu <u+faf>",1,2
"murray thank you michael",1,2
"omg liam’s doing a song with a tiktoker i don’t know how i feel about this",0,2
"jeffrey combs if people in charge of casting are smart",1,2
"rt confirms saharareporters story reveals invited soldiers to attack peaceful protesters at…",1,2
"rt family dollar in west philly",1,2
"just had to check in and make sure you knew the deal hehe",1,2
"not even on mars",1,2
"rt this veil is going to be so thin a lot of people will feel themselves shifting seeing miracles appear before their eyes and…",1,2
"rt zcash grants is soft launched and a $k matching pool will be available the platform which has been exclus…",1,2
"rt it peaked at on oct making it little mix’s highest song to chart on the mt they performed it at the teen cho…",1,2
"rt i dont give a damn about your shallow defenses of trump this ad captures whats happened to too many americans becau…",1,2
"she is trying to keep the ""fukin christmas"" i dont care about fukin christmas"" who give…",1,2
"dont act like she didnt say that bc of this pic specifically",1,2
"rt rt for team no ea <u+fd>",1,2
"i mostly remember it being outrage that he has nazis and alex jones routinely on",1,2
"rt i cannot believe were going to be getting an anime version of this????????",1,2
"rt so they both share the same voice actor",1,2
"never even though the world does it",1,2
"rt <u+f><u+f> may allah bless him with greater and better opportunities <u+f><u+><u+fef>",1,2
"fuck yes she’s just so cool and to have such an independent character who was female back in the s was honestly…",0,2
"i’ll bet",1,2
"if this isn’t a tweet that sums up playing with ",1,2
"dats onna yea",0,2
" temp f hum % press ",0,2
"rt <u+fa>homelessness is not a personal failure it is a societal one <u+fa>",1,2
"time for me to check my miami cuban brain",0,2
"rt the smile is ended the overthinking begins",1,2
"gaming i’m still on ac origins<u+f>",1,2
"where were you <u+fe><u+ffc>",1,2
"rt guess who drew some dragons again",1,2
" cheers all the best in your new role <u+f>",1,2
"stanacc you too stay safe&lt",1,2
"rt when you leave things for tomorrow and tomorrow arrives",1,2
"rt breaking new nyt tax report trumps federal income tax records show for the first time that since deutsche bank…",1,2
"rt it’s reported referee piero giacomelli and var luigi nasca will be suspended for a month after their controversial mila…",1,2
"on god i’m hittin on the highway easy",0,2
"rt what if the way our doctors are trained from medical school through their careers was designed to help drug manufactu…",1,2
"im super proud of my channel today im up to followers on twitch the goal is to be at by my birthday …",0,2
"rt this week i’m spinning into my best superhero gear walk run or spin on down to the polls and vote early for …",1,2
"thank you so much for this we think we’ve corrected it but it may take a little bit to show up in luminary <u+f>",1,2
"rt no thoughts just jeonghans ""pardon"" and joshuas ""hi""",1,2
"rt let’s not make darrel and darren’s story fade away they need help in order to find not just justice for them but for others i…",1,2
"pence legally they can and should",1,2
"is amazing",1,2
"rt only good boys get belly rubs <u+f>",1,2
"rt i’m not gonna hit my children i’m gonna hiss and then act possessed to rattle them",1,2
"i wonder why dumbass",0,2
"rt a super hot commission for bash hahah thanks so much for letting me draw your lovely gal &lt dnd",1,2
"rt mcconnell adjourned the senate until with no covid relief",1,2
"back on the shiny grind join us for raids our community has gotten shinies so far",0,2
"hii rt and comment and follow everyone back lets all get more moots and friends georgemil",0,2
"una contesa non meno importante bbc news us election the five senate races to watch",0,2
"rt happywinwinday <u+><u+d><u+><u+f><u+e><u+feb><u+e> <u+cb><u+bac><u+c><u+d><u+cb><u+c><u+c><u+c><u+cdd><u+cc><u+cd><u+d><u+d> happiest birthday to the man you have become now and thank you for letting…",1,2
"rt cmon rina main pop girl sawayama",1,2
"rt i’ve recently become okay with the idea of being single for life i don’t care for love and romance the way i wanted it befor…",1,2
"rt the fact that dems are not repulsed by joes actions tells you everything you need to know",1,2
"rt this is the core of it all distilled to its essence",1,2
"i love exos more then boots of the ground cods",1,2
" severely underappreciated reply <u+f>",1,2
"rt expand the court",1,2
"one piece trop hyyyyype <u+f>",0,2
"rt we have lost a good friend today to rvhd <u+f> please remember to vaccinate your bunnies against both rvhd combo vaccine with…",1,2
"rt solidarity from romania facetheclimateemergency",1,2
"dodgers win over dodgers over rays over runs runs runs",0,2
"jamesf coffman please do i want to read those",1,2
" not sure if you’ve seen this channel before but how to drink on youtube is a good cocktail channel i think you might enjoy it",1,2
"rt best baseball scene ever seen <u+be><u+fef><u+fe> twilight",1,2
"rt “you were begged to do your duty as a citizen you refused to tell the american people what you saw and what you knew”…",1,2
"rt making a big life decision like speaking out directly against the president of the united states is scary but you know wh…",1,2
"singlets havent been lead into the cold winter forest by an alter who is holding their hand??? like ??? wowlosers lh",1,2
"gatto yeah i dont like when people match like they are twins but are not",1,2
"rt unilateral free trade because imports are good rules of origin are a nuisance it does not preclude deep tr…",1,2
"rt if we do not stand with this will happen again those that know must face the conseque…",1,2
"rt reply and rt if u see this <u+c><u+fef> i vote for taehyung from bts twt for bousnidstars bousnid",1,2
"have to dig deep to find something negative to write about trump today who cares about this",1,2
" you have my vote",1,2
"priestfc saw them in landover maryland st concert the rockumentary famous concert no concert ever measured up to it since",1,2
"rt new s tax records show that big banks and hedge funds gave him hundreds of millions of dollars of financ…",1,2
"rt with only a limited number of spaces remaining in the club’s premium reserved seating categories please contact the club to av…",1,2
"i love her so much ",0,2
"rt mes sm entertainment says aespa karina yoo jimin is an all rounder skilled in rap dance and vocals h…",1,2
"hey guys if my power goes out and my phone loses battery you will never hear from me again",0,2
"$ dollars",1,2
"rt hourlyfoxes presents",1,2
"translation % white vote",0,2
"rt do you ever just think about wayv being a family? how wayv call their dorm home and they all have a group chat they update eac…",1,2
"rt jared my cell phone is being bombarded with texts saying that they can tell from my ""voter file"" that i havent voted and implori…",1,2
"styles tell me now",1,2
"liam payne full time tiktoker now huh",0,2
"say sike rn",0,2
"yall are too fucking horny to think the mermaid is literally the worst out of all of these",1,2
"rt atmcouldalsostandfor all titties matter",1,2
"you told me i could trust you don’t liecuz i could really use it <u+>",0,2
"ammors welcome to my world",1,2
"nextup matchups sub sub goal",0,2
"rt i tink trump is more pro blackdan any american leaderwit d exception of abraham lincolnin histor…",1,2
"trump’s policy was to let the governors handle it and then blame th…",1,2
"rt merry christmas all <u+><u+fef> too soon? i’m releasing a new single this friday to get you in the festive mood this year it’s…",1,2
"amquokka why unfortunately?? poland seems so cool <u+f>",1,2
"rt so many ants <u+fc> in my chest rt if you like my black bearded chest",1,2
"definitely not this year because it looks like hes still working and trying to perfect everything",0,2
"rt love to watch the nd amendment cannibalize the th",1,2
"jeon jungkook if u dont get yo ass in a recording booth with jaehyun right now",0,2
"y this song gotta resonate so hard like damn",0,2
"rt kuroyaku if you cannot hold me in your arms then hold my memory in high regard and if i cannot be in your life then at…",1,2
"rt downtown canada <u+fcd>",1,2
"rt lil wayne age and spitta age kickin sht ",1,2
"wow cicely has been that girl did she come out the womb a star gd",0,2
"woah now",1,2
" twt ""i vote for v btsv kimtaehyung taehyung for bousnidstar bousnid"" cereja",1,2
"hey did you know?",1,2
"i wanna go to hibachi <u+f>",0,2
"rt october was here for about seconds",1,2
"rt shepherd isn’t autumn beautiful <u+><u+fef> mfymonday <u+ff>",1,2
"do you think he just threw out the tooth",0,2
"rt walked by this morning a photo i have hanging of the trumps and noticed they are all starting to disappear strange anyone…",1,2
"ent ne kkkkkk",1,2
"birther birch yes that’s an intentional typo who still speaks english as if she had a mushroom in her mouth",1,2
"its unfortunate that you deem this confusing when letting people live as they are an…",1,2
"rt so what miles davis quintet monterey jazz fest jazz instrumental art trumpet",1,2
"rt retweet = vote im voting for lady gaga for favorite artist electronic dance music edm at the a…",1,2
"why are u jealous",0,2
"rt most of y’all don’t care to understand why that sentence means so much to us but having jimin say that he’s grateful for…",1,2
